aligner,analysisDate,biosampleId,id,individualId,info,pipelineName,pipelineRef,runId,variantCaller
bwa-0.5.9,2015-09-30,HG03279,UK1_analysisId_1256,HG03279,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001256,GATK4.0
bwa-0.5.9,2015-09-30,HG03280,UK1_analysisId_1257,HG03280,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001257,GATK4.0
bwa-0.5.9,2015-09-30,HG03291,UK1_analysisId_1258,HG03291,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001258,GATK4.0
bwa-0.5.9,2015-09-30,HG03294,UK1_analysisId_1259,HG03294,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001259,GATK4.0
bwa-0.5.9,2015-09-30,HG03295,UK1_analysisId_1260,HG03295,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001260,GATK4.0
bwa-0.5.9,2015-09-30,HG03297,UK1_analysisId_1261,HG03297,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001261,GATK4.0
bwa-0.5.9,2015-09-30,HG03298,UK1_analysisId_1262,HG03298,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001262,GATK4.0
bwa-0.5.9,2015-09-30,HG03300,UK1_analysisId_1263,HG03300,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001263,GATK4.0
bwa-0.5.9,2015-09-30,HG03301,UK1_analysisId_1264,HG03301,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001264,GATK4.0
bwa-0.5.9,2015-09-30,HG03303,UK1_analysisId_1265,HG03303,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001265,GATK4.0
bwa-0.5.9,2015-09-30,HG03304,UK1_analysisId_1266,HG03304,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001266,GATK4.0
bwa-0.5.9,2015-09-30,HG03311,UK1_analysisId_1267,HG03311,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001267,GATK4.0
bwa-0.5.9,2015-09-30,HG03313,UK1_analysisId_1268,HG03313,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001268,GATK4.0
bwa-0.5.9,2015-09-30,HG03342,UK1_analysisId_1269,HG03342,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001269,GATK4.0
bwa-0.5.9,2015-09-30,HG03343,UK1_analysisId_1270,HG03343,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001270,GATK4.0
bwa-0.5.9,2015-09-30,HG03351,UK1_analysisId_1271,HG03351,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001271,GATK4.0
bwa-0.5.9,2015-09-30,HG03352,UK1_analysisId_1272,HG03352,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001272,GATK4.0
bwa-0.5.9,2015-09-30,HG03354,UK1_analysisId_1273,HG03354,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001273,GATK4.0
bwa-0.5.9,2015-09-30,HG03363,UK1_analysisId_1274,HG03363,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001274,GATK4.0
bwa-0.5.9,2015-09-30,HG03366,UK1_analysisId_1275,HG03366,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001275,GATK4.0
bwa-0.5.9,2015-09-30,HG03367,UK1_analysisId_1276,HG03367,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001276,GATK4.0
bwa-0.5.9,2015-09-30,HG03369,UK1_analysisId_1277,HG03369,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001277,GATK4.0
bwa-0.5.9,2015-09-30,HG03370,UK1_analysisId_1278,HG03370,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001278,GATK4.0
bwa-0.5.9,2015-09-30,HG03372,UK1_analysisId_1279,HG03372,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001279,GATK4.0
bwa-0.5.9,2015-09-30,HG03376,UK1_analysisId_1280,HG03376,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001280,GATK4.0
bwa-0.5.9,2015-09-30,HG03378,UK1_analysisId_1281,HG03378,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001281,GATK4.0
bwa-0.5.9,2015-09-30,HG03380,UK1_analysisId_1282,HG03380,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001282,GATK4.0
bwa-0.5.9,2015-09-30,HG03382,UK1_analysisId_1283,HG03382,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001283,GATK4.0
bwa-0.5.9,2015-09-30,HG03385,UK1_analysisId_1284,HG03385,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001284,GATK4.0
bwa-0.5.9,2015-09-30,HG03388,UK1_analysisId_1285,HG03388,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001285,GATK4.0
bwa-0.5.9,2015-09-30,HG03391,UK1_analysisId_1286,HG03391,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001286,GATK4.0
bwa-0.5.9,2015-09-30,HG03394,UK1_analysisId_1287,HG03394,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001287,GATK4.0
bwa-0.5.9,2015-09-30,HG03397,UK1_analysisId_1288,HG03397,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001288,GATK4.0
bwa-0.5.9,2015-09-30,HG03401,UK1_analysisId_1289,HG03401,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001289,GATK4.0
bwa-0.5.9,2015-09-30,HG03410,UK1_analysisId_1290,HG03410,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001290,GATK4.0
bwa-0.5.9,2015-09-30,HG03419,UK1_analysisId_1291,HG03419,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001291,GATK4.0
bwa-0.5.9,2015-09-30,HG03428,UK1_analysisId_1292,HG03428,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001292,GATK4.0
bwa-0.5.9,2015-09-30,HG03432,UK1_analysisId_1293,HG03432,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001293,GATK4.0
bwa-0.5.9,2015-09-30,HG03433,UK1_analysisId_1294,HG03433,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001294,GATK4.0
bwa-0.5.9,2015-09-30,HG03436,UK1_analysisId_1295,HG03436,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001295,GATK4.0
bwa-0.5.9,2015-09-30,HG03437,UK1_analysisId_1296,HG03437,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001296,GATK4.0
bwa-0.5.9,2015-09-30,HG03439,UK1_analysisId_1297,HG03439,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001297,GATK4.0
bwa-0.5.9,2015-09-30,HG03442,UK1_analysisId_1298,HG03442,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001298,GATK4.0
bwa-0.5.9,2015-09-30,HG03445,UK1_analysisId_1299,HG03445,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001299,GATK4.0
bwa-0.5.9,2015-09-30,HG03446,UK1_analysisId_1300,HG03446,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001300,GATK4.0
bwa-0.5.9,2015-09-30,HG03449,UK1_analysisId_1301,HG03449,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001301,GATK4.0
bwa-0.5.9,2015-09-30,HG03451,UK1_analysisId_1302,HG03451,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001302,GATK4.0
bwa-0.5.9,2015-09-30,HG03452,UK1_analysisId_1303,HG03452,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001303,GATK4.0
bwa-0.5.9,2015-09-30,HG03455,UK1_analysisId_1304,HG03455,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001304,GATK4.0
bwa-0.5.9,2015-09-30,HG03457,UK1_analysisId_1305,HG03457,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001305,GATK4.0
bwa-0.5.9,2015-09-30,HG03458,UK1_analysisId_1306,HG03458,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001306,GATK4.0
bwa-0.5.9,2015-09-30,HG03460,UK1_analysisId_1307,HG03460,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001307,GATK4.0
bwa-0.5.9,2015-09-30,HG03461,UK1_analysisId_1308,HG03461,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001308,GATK4.0
bwa-0.5.9,2015-09-30,HG03464,UK1_analysisId_1309,HG03464,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001309,GATK4.0
bwa-0.5.9,2015-09-30,HG03469,UK1_analysisId_1310,HG03469,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001310,GATK4.0
bwa-0.5.9,2015-09-30,HG03470,UK1_analysisId_1311,HG03470,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001311,GATK4.0
bwa-0.5.9,2015-09-30,HG03472,UK1_analysisId_1312,HG03472,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001312,GATK4.0
bwa-0.5.9,2015-09-30,HG03473,UK1_analysisId_1313,HG03473,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001313,GATK4.0
bwa-0.5.9,2015-09-30,HG03476,UK1_analysisId_1314,HG03476,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001314,GATK4.0
bwa-0.5.9,2015-09-30,HG03478,UK1_analysisId_1315,HG03478,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001315,GATK4.0
bwa-0.5.9,2015-09-30,HG03479,UK1_analysisId_1316,HG03479,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001316,GATK4.0
bwa-0.5.9,2015-09-30,HG03484,UK1_analysisId_1317,HG03484,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001317,GATK4.0
bwa-0.5.9,2015-09-30,HG03485,UK1_analysisId_1318,HG03485,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001318,GATK4.0
bwa-0.5.9,2015-09-30,HG03488,UK1_analysisId_1319,HG03488,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001319,GATK4.0
bwa-0.5.9,2015-09-30,HG03490,UK1_analysisId_1320,HG03490,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001320,GATK4.0
bwa-0.5.9,2015-09-30,HG03491,UK1_analysisId_1321,HG03491,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001321,GATK4.0
bwa-0.5.9,2015-09-30,HG03499,UK1_analysisId_1322,HG03499,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001322,GATK4.0
bwa-0.5.9,2015-09-30,HG03511,UK1_analysisId_1323,HG03511,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001323,GATK4.0
bwa-0.5.9,2015-09-30,HG03514,UK1_analysisId_1324,HG03514,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001324,GATK4.0
bwa-0.5.9,2015-09-30,HG03515,UK1_analysisId_1325,HG03515,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001325,GATK4.0
bwa-0.5.9,2015-09-30,HG03517,UK1_analysisId_1326,HG03517,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001326,GATK4.0
bwa-0.5.9,2015-09-30,HG03518,UK1_analysisId_1327,HG03518,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001327,GATK4.0
bwa-0.5.9,2015-09-30,HG03520,UK1_analysisId_1328,HG03520,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001328,GATK4.0
bwa-0.5.9,2015-09-30,HG03521,UK1_analysisId_1329,HG03521,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001329,GATK4.0
bwa-0.5.9,2015-09-30,HG03538,UK1_analysisId_1330,HG03538,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001330,GATK4.0
bwa-0.5.9,2015-09-30,HG03539,UK1_analysisId_1331,HG03539,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001331,GATK4.0
bwa-0.5.9,2015-09-30,HG03547,UK1_analysisId_1332,HG03547,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001332,GATK4.0
bwa-0.5.9,2015-09-30,HG03548,UK1_analysisId_1333,HG03548,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001333,GATK4.0
bwa-0.5.9,2015-09-30,HG03556,UK1_analysisId_1334,HG03556,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001334,GATK4.0
bwa-0.5.9,2015-09-30,HG03557,UK1_analysisId_1335,HG03557,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001335,GATK4.0
bwa-0.5.9,2015-09-30,HG03558,UK1_analysisId_1336,HG03558,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001336,GATK4.0
bwa-0.5.9,2015-09-30,HG03559,UK1_analysisId_1337,HG03559,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001337,GATK4.0
bwa-0.5.9,2015-09-30,HG03563,UK1_analysisId_1338,HG03563,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001338,GATK4.0
bwa-0.5.9,2015-09-30,HG03565,UK1_analysisId_1339,HG03565,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001339,GATK4.0
bwa-0.5.9,2015-09-30,HG03567,UK1_analysisId_1340,HG03567,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001340,GATK4.0
bwa-0.5.9,2015-09-30,HG03571,UK1_analysisId_1341,HG03571,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001341,GATK4.0
bwa-0.5.9,2015-09-30,HG03572,UK1_analysisId_1342,HG03572,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001342,GATK4.0
bwa-0.5.9,2015-09-30,HG03575,UK1_analysisId_1343,HG03575,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001343,GATK4.0
bwa-0.5.9,2015-09-30,HG03577,UK1_analysisId_1344,HG03577,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001344,GATK4.0
bwa-0.5.9,2015-09-30,HG03578,UK1_analysisId_1345,HG03578,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001345,GATK4.0
bwa-0.5.9,2015-09-30,HG03583,UK1_analysisId_1346,HG03583,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001346,GATK4.0
bwa-0.5.9,2015-09-30,HG03585,UK1_analysisId_1347,HG03585,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001347,GATK4.0
bwa-0.5.9,2015-09-30,HG03589,UK1_analysisId_1348,HG03589,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001348,GATK4.0
bwa-0.5.9,2015-09-30,HG03593,UK1_analysisId_1349,HG03593,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001349,GATK4.0
bwa-0.5.9,2015-09-30,HG03594,UK1_analysisId_1350,HG03594,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001350,GATK4.0
bwa-0.5.9,2015-09-30,HG03595,UK1_analysisId_1351,HG03595,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001351,GATK4.0
bwa-0.5.9,2015-09-30,HG03598,UK1_analysisId_1352,HG03598,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001352,GATK4.0
bwa-0.5.9,2015-09-30,HG03600,UK1_analysisId_1353,HG03600,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001353,GATK4.0
bwa-0.5.9,2015-09-30,HG03603,UK1_analysisId_1354,HG03603,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001354,GATK4.0
bwa-0.5.9,2015-09-30,HG03604,UK1_analysisId_1355,HG03604,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001355,GATK4.0
bwa-0.5.9,2015-09-30,HG03607,UK1_analysisId_1356,HG03607,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001356,GATK4.0
bwa-0.5.9,2015-09-30,HG03611,UK1_analysisId_1357,HG03611,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001357,GATK4.0
bwa-0.5.9,2015-09-30,HG03615,UK1_analysisId_1358,HG03615,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001358,GATK4.0
bwa-0.5.9,2015-09-30,HG03616,UK1_analysisId_1359,HG03616,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001359,GATK4.0
bwa-0.5.9,2015-09-30,HG03619,UK1_analysisId_1360,HG03619,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001360,GATK4.0
bwa-0.5.9,2015-09-30,HG03624,UK1_analysisId_1361,HG03624,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001361,GATK4.0
bwa-0.5.9,2015-09-30,HG03625,UK1_analysisId_1362,HG03625,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001362,GATK4.0
bwa-0.5.9,2015-09-30,HG03629,UK1_analysisId_1363,HG03629,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001363,GATK4.0
bwa-0.5.9,2015-09-30,HG03631,UK1_analysisId_1364,HG03631,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001364,GATK4.0
bwa-0.5.9,2015-09-30,HG03634,UK1_analysisId_1365,HG03634,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001365,GATK4.0
bwa-0.5.9,2015-09-30,HG03636,UK1_analysisId_1366,HG03636,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001366,GATK4.0
bwa-0.5.9,2015-09-30,HG03640,UK1_analysisId_1367,HG03640,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001367,GATK4.0
bwa-0.5.9,2015-09-30,HG03642,UK1_analysisId_1368,HG03642,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001368,GATK4.0
bwa-0.5.9,2015-09-30,HG03643,UK1_analysisId_1369,HG03643,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001369,GATK4.0
bwa-0.5.9,2015-09-30,HG03644,UK1_analysisId_1370,HG03644,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001370,GATK4.0
bwa-0.5.9,2015-09-30,HG03645,UK1_analysisId_1371,HG03645,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001371,GATK4.0
bwa-0.5.9,2015-09-30,HG03646,UK1_analysisId_1372,HG03646,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001372,GATK4.0
bwa-0.5.9,2015-09-30,HG03649,UK1_analysisId_1373,HG03649,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001373,GATK4.0
bwa-0.5.9,2015-09-30,HG03652,UK1_analysisId_1374,HG03652,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001374,GATK4.0
bwa-0.5.9,2015-09-30,HG03653,UK1_analysisId_1375,HG03653,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001375,GATK4.0
bwa-0.5.9,2015-09-30,HG03660,UK1_analysisId_1376,HG03660,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001376,GATK4.0
bwa-0.5.9,2015-09-30,HG03663,UK1_analysisId_1377,HG03663,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001377,GATK4.0
bwa-0.5.9,2015-09-30,HG03667,UK1_analysisId_1378,HG03667,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001378,GATK4.0
bwa-0.5.9,2015-09-30,HG03668,UK1_analysisId_1379,HG03668,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001379,GATK4.0
bwa-0.5.9,2015-09-30,HG03672,UK1_analysisId_1380,HG03672,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001380,GATK4.0
bwa-0.5.9,2015-09-30,HG03673,UK1_analysisId_1381,HG03673,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001381,GATK4.0
bwa-0.5.9,2015-09-30,HG03679,UK1_analysisId_1382,HG03679,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001382,GATK4.0
bwa-0.5.9,2015-09-30,HG03680,UK1_analysisId_1383,HG03680,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001383,GATK4.0
bwa-0.5.9,2015-09-30,HG03681,UK1_analysisId_1384,HG03681,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001384,GATK4.0
bwa-0.5.9,2015-09-30,HG03684,UK1_analysisId_1385,HG03684,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001385,GATK4.0
bwa-0.5.9,2015-09-30,HG03685,UK1_analysisId_1386,HG03685,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001386,GATK4.0
bwa-0.5.9,2015-09-30,HG03686,UK1_analysisId_1387,HG03686,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001387,GATK4.0
bwa-0.5.9,2015-09-30,HG03687,UK1_analysisId_1388,HG03687,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001388,GATK4.0
bwa-0.5.9,2015-09-30,HG03689,UK1_analysisId_1389,HG03689,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001389,GATK4.0
bwa-0.5.9,2015-09-30,HG03690,UK1_analysisId_1390,HG03690,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001390,GATK4.0
bwa-0.5.9,2015-09-30,HG03691,UK1_analysisId_1391,HG03691,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001391,GATK4.0
bwa-0.5.9,2015-09-30,HG03692,UK1_analysisId_1392,HG03692,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001392,GATK4.0
bwa-0.5.9,2015-09-30,HG03693,UK1_analysisId_1393,HG03693,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001393,GATK4.0
bwa-0.5.9,2015-09-30,HG03694,UK1_analysisId_1394,HG03694,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001394,GATK4.0
bwa-0.5.9,2015-09-30,HG03695,UK1_analysisId_1395,HG03695,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001395,GATK4.0
bwa-0.5.9,2015-09-30,HG03696,UK1_analysisId_1396,HG03696,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001396,GATK4.0
bwa-0.5.9,2015-09-30,HG03697,UK1_analysisId_1397,HG03697,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001397,GATK4.0
bwa-0.5.9,2015-09-30,HG03698,UK1_analysisId_1398,HG03698,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001398,GATK4.0
bwa-0.5.9,2015-09-30,HG03702,UK1_analysisId_1399,HG03702,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001399,GATK4.0
bwa-0.5.9,2015-09-30,HG03703,UK1_analysisId_1400,HG03703,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001400,GATK4.0
bwa-0.5.9,2015-09-30,HG03705,UK1_analysisId_1401,HG03705,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001401,GATK4.0
bwa-0.5.9,2015-09-30,HG03706,UK1_analysisId_1402,HG03706,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001402,GATK4.0
bwa-0.5.9,2015-09-30,HG03708,UK1_analysisId_1403,HG03708,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001403,GATK4.0
bwa-0.5.9,2015-09-30,HG03709,UK1_analysisId_1404,HG03709,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001404,GATK4.0
bwa-0.5.9,2015-09-30,HG03711,UK1_analysisId_1405,HG03711,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001405,GATK4.0
bwa-0.5.9,2015-09-30,HG03713,UK1_analysisId_1406,HG03713,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001406,GATK4.0
bwa-0.5.9,2015-09-30,HG03714,UK1_analysisId_1407,HG03714,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001407,GATK4.0
bwa-0.5.9,2015-09-30,HG03716,UK1_analysisId_1408,HG03716,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001408,GATK4.0
bwa-0.5.9,2015-09-30,HG03717,UK1_analysisId_1409,HG03717,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001409,GATK4.0
bwa-0.5.9,2015-09-30,HG03718,UK1_analysisId_1410,HG03718,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001410,GATK4.0
bwa-0.5.9,2015-09-30,HG03720,UK1_analysisId_1411,HG03720,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001411,GATK4.0
bwa-0.5.9,2015-09-30,HG03722,UK1_analysisId_1412,HG03722,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001412,GATK4.0
bwa-0.5.9,2015-09-30,HG03727,UK1_analysisId_1413,HG03727,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001413,GATK4.0
bwa-0.5.9,2015-09-30,HG03729,UK1_analysisId_1414,HG03729,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001414,GATK4.0
bwa-0.5.9,2015-09-30,HG03730,UK1_analysisId_1415,HG03730,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001415,GATK4.0
bwa-0.5.9,2015-09-30,HG03731,UK1_analysisId_1416,HG03731,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001416,GATK4.0
bwa-0.5.9,2015-09-30,HG03733,UK1_analysisId_1417,HG03733,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001417,GATK4.0
bwa-0.5.9,2015-09-30,HG03736,UK1_analysisId_1418,HG03736,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001418,GATK4.0
bwa-0.5.9,2015-09-30,HG03738,UK1_analysisId_1419,HG03738,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001419,GATK4.0
